fromDeviceLocation,toDeviceLocation,interstationTime
151018533,151018531,176
151018531,151018529,141
151018529,151018527,161
151018527,151018525,181
151018525,151018523,180
151018523,151018521,121
151018521,151018519,165
151018517,151018519,188
151018519,151018521,167
151018521,151018523,129
151018523,151018525,192
151018525,151018527,183
151018527,151018529,179
151018529,151018531,147
