isHalf,startDeviceLocation,destDeviceLocation,arriveTime
0,150995457,150995457,19372
0,150995457,150995457,19882
0,150995457,150995457,20407
0,150995457,150995457,20842
0,150995457,150995457,21307
0,150995457,150995457,21798
0,150995457,150995457,22248
0,150995457,150995457,22698
0,150995457,150995457,23148
0,150995457,150995457,23598
0,150995457,150995457,24048
0,150995457,150995457,24498
0,150995457,150995457,24948
0,150995457,150995457,25398
0,150995457,150995457,25848
0,150995457,150995457,26298
0,150995457,150995457,26748
0,150995457,150995457,27198
0,150995457,150995457,27648
0,150995457,150995457,28098
0,150995457,150995457,28548
0,150995457,150995457,28998
0,150995457,150995457,29448
0,150995457,150995457,29898
0,150995457,150995457,30348
0,150995457,150995457,30798
0,150995457,150995457,31248
0,150995457,150995457,31698
0,150995457,150995457,32148
0,150995457,150995457,32598
0,150995457,150995457,33048
0,150995457,150995457,33498
0,150995457,150995457,33948
0,150995457,150995457,34398
0,150995457,150995457,34848
0,150995457,150995457,35298
0,150995457,150995457,35748
0,150995457,150995457,36198
0,150995457,150995457,36648
0,150995457,150995457,37098
0,150995457,150995457,37548
0,150995457,150995457,37998
0,150995457,150995457,38448
0,150995457,150995457,38898
0,150995457,150995457,39348
0,150995457,150995457,39798
0,150995457,150995457,40248
0,150995457,150995457,40698
0,150995457,150995457,41148
0,150995457,150995457,41598
0,150995457,150995457,42048
0,150995457,150995457,42498
0,150995457,150995457,42948
0,150995457,150995457,43398
0,150995457,150995457,43848
0,150995457,150995457,44298
0,150995457,150995457,44748
0,150995457,150995457,45198
0,150995457,150995457,45648
0,150995457,150995457,46098
0,150995457,150995457,46548
0,150995457,150995457,46998
0,150995457,150995457,47448
0,150995457,150995457,47898
0,150995457,150995457,48348
0,150995457,150995457,48798
0,150995457,150995457,49248
0,150995457,150995457,49698
0,150995457,150995457,50148
0,150995457,150995457,50598
0,150995457,150995457,51048
0,150995457,150995457,51498
0,150995457,150995457,51948
0,150995457,150995457,52398
0,150995457,150995457,52848
0,150995457,150995457,53298
0,150995457,150995457,53748
0,150995457,150995457,54198
0,150995457,150995457,54648
0,150995457,150995457,55098
0,150995457,150995457,55548
0,150995457,150995457,55998
0,150995457,150995457,56448
0,150995457,150995457,56898
0,150995457,150995457,57348
0,150995457,150995457,57798
0,150995457,150995457,58248
0,150995457,150995457,58698
0,150995457,150995457,59148
0,150995457,150995457,59598
0,150995457,150995457,60048
0,150995457,150995457,60498
0,150995457,150995457,60948
0,150995457,150995457,61398
0,150995457,150995457,61848
0,150995457,150995457,62298
0,150995457,150995457,62748
0,150995457,150995457,63198
0,150995457,150995457,63648
0,150995457,150995457,64098
0,150995457,150995457,64548
0,150995457,150995457,64998
0,150995457,150995457,65448
0,150995457,150995457,65898
0,150995457,150995457,66348
0,150995457,150995457,66798
0,150995457,150995457,67248
0,150995457,150995457,67698
0,150995457,150995457,68148
0,150995457,150995457,68598
0,150995457,150995457,69048
0,150995457,150995457,69498
0,150995457,150995457,69948
0,150995457,150995457,70398
0,150995457,150995457,70848
0,150995457,150995457,71298
0,150995457,150995457,71748
0,150995457,150995457,72198
0,150995457,150995457,72648
0,150995457,150995457,73098
0,150995457,150995457,73548
0,150995457,150995457,73998
0,150995457,150995457,74448
0,150995457,150995457,74898
0,150995457,150995457,75348
0,150995457,150995457,75798
0,150995457,150995457,76248
0,150995457,150995457,76698
0,150995457,150995457,77148
0,150995457,150995457,77598
0,150995457,150995457,78078
0,150995457,150995457,78558
0,150995457,150995457,79098
0,150995457,150995457,79616
1,150995457,150995474,79961
0,150995457,150995457,80347
0,150995457,150995457,80877
1,150995457,150995474,81453
1,150995457,150995474,81957
1,150995457,150995474,82497
1,150995457,150995474,83037
1,150995457,150995474,83577
