isHalf,startDeviceLocation,destDeviceLocation,arriveTime
0,151018793,150995989,18637
0,151018793,150995989,19057
0,151018793,150995989,19417
0,151018793,150995989,19777
0,151018793,150995989,20077
0,151018793,150995989,20317
0,151018793,150995989,20557
0,151018793,150995989,20797
0,151018793,150995989,21037
0,151018793,150995989,21277
0,151018793,150995989,21637
0,151018793,150995989,21997
0,151018793,150995989,22357
0,151018793,150995989,22717
0,151018793,150995989,23077
0,151018793,150995989,23437
0,151018793,150995989,23707
0,151018793,150995989,23947
0,151018793,150995989,24187
0,151018793,150995989,24427
0,151018793,150995989,24667
0,151018793,150995989,24907
0,151018793,150995989,25147
0,151018793,150995989,25387
0,151018793,150995989,25627
0,151018793,150995989,25867
0,151018793,150995989,26107
0,151018793,150995989,26347
0,151018793,150995989,26587
0,151018793,150995989,26827
0,151018793,150995989,27067
0,151018793,150995989,27307
0,151018793,150995989,27547
0,151018793,150995989,27787
0,151018793,150995989,28027
0,151018793,150995989,28267
0,151018793,150995989,28507
0,151018793,150995989,28747
0,151018793,150995989,28870
0,151018793,150995989,29098
0,151018793,150995989,29338
0,151018793,150995989,29578
0,151018793,150995989,29818
0,151018793,150995989,30058
0,151018793,150995989,30298
0,151018793,150995989,30568
0,151018793,150995989,30868
0,151018793,150995989,31168
0,151018793,150995989,31468
0,151018793,150995989,31768
0,151018793,150995989,32068
0,151018793,150995989,32368
0,151018793,150995989,32728
0,151018793,150995989,33028
0,151018793,150995989,33268
0,151018793,150995989,33628
0,151018793,150995989,33988
0,151018793,150995989,34348
0,151018793,150995989,34708
0,151018793,150995989,35068
0,151018793,150995989,35428
0,151018793,150995989,35788
0,151018793,150995989,36148
0,151018793,150995989,36508
0,151018793,150995989,36868
0,151018793,150995989,37228
0,151018793,150995989,37588
0,151018793,150995989,37948
0,151018793,150995989,38308
0,151018793,150995989,38668
0,151018793,150995989,39028
0,151018793,150995989,39388
0,151018793,150995989,39748
0,151018793,150995989,40108
0,151018793,150995989,40468
0,151018793,150995989,40828
0,151018793,150995989,41188
0,151018793,150995989,41548
0,151018793,150995989,41908
0,151018793,150995989,42268
0,151018793,150995989,42628
0,151018793,150995989,42988
0,151018793,150995989,43348
0,151018793,150995989,43708
0,151018793,150995989,44068
0,151018793,150995989,44428
0,151018793,150995989,44788
0,151018793,150995989,45148
0,151018793,150995989,45508
0,151018793,150995989,45868
0,151018793,150995989,46228
0,151018793,150995989,46588
0,151018793,150995989,46948
0,151018793,150995989,47308
0,151018793,150995989,47668
0,151018793,150995989,48028
0,151018793,150995989,48388
0,151018793,150995989,48748
0,151018793,150995989,49108
0,151018793,150995989,49468
0,151018793,150995989,49828
0,151018793,150995989,50188
0,151018793,150995989,50548
0,151018793,150995989,50908
0,151018793,150995989,51268
0,151018793,150995989,51628
0,151018793,150995989,51988
0,151018793,150995989,52348
0,151018793,150995989,52708
0,151018793,150995989,53058
0,151018793,150995989,53407
0,151018793,150995989,53707
0,151018793,150995989,54007
0,151018793,150995989,54307
0,151018793,150995989,54607
0,151018793,150995989,54907
0,151018793,150995989,55207
0,151018793,150995989,55507
0,151018793,150995989,55807
0,151018793,150995989,56107
0,151018793,150995989,56407
0,151018793,150995989,56707
0,151018793,150995989,57007
0,151018793,150995989,57247
0,151018793,150995989,57457
0,151018793,150995989,57697
0,151018793,150995989,57937
0,151018793,150995989,58177
0,151018793,150995989,58417
0,151018793,150995989,58657
0,151018793,150995989,58897
0,151018793,150995989,59137
0,151018793,150995989,59377
0,151018793,150995989,59617
0,151018793,150995989,59857
0,151018793,150995989,60097
0,151018793,150995989,60337
0,151018793,150995989,60577
0,151018793,150995989,60817
0,151018793,150995989,61027
0,151018793,150995989,61222
0,151018793,150995989,61387
0,151018793,150995989,61537
0,151018793,150995989,61777
0,151018793,150995989,61972
0,151018793,150995989,62167
0,151018793,150995989,62317
0,151018793,150995989,62542
0,151018793,150995989,62767
0,151018793,150995989,62992
0,151018793,150995989,63217
0,151018793,150995989,63442
0,151018793,150995989,63667
0,151018793,150995989,63892
0,151018793,150995989,64117
0,151018793,150995989,64342
0,151018793,150995989,64567
0,151018793,150995989,64792
0,151018793,150995989,65017
0,151018793,150995989,65242
0,151018793,150995989,65467
0,151018793,150995989,65767
0,151018793,150995989,66067
0,151018793,150995989,66367
0,151018793,150995989,66667
0,151018793,150995989,66967
0,151018793,150995989,67297
0,151018793,150995989,67657
0,151018793,150995989,68017
0,151018793,150995989,68377
0,151018793,150995989,68737
0,151018793,150995989,69097
0,151018793,150995989,69457
0,151018793,150995989,69817
0,151018793,150995989,70177
0,151018793,150995989,70537
0,151018793,150995989,70897
0,151018793,150995989,71257
0,151018793,150995989,71617
0,151018793,150995989,71977
0,151018793,150995989,72337
0,151018793,150995989,72697
0,151018793,150995989,73057
0,151018793,150995989,73417
0,151018793,150995989,73777
0,151018793,150995989,74137
0,151018793,150995989,74497
0,151018793,150995989,74857
0,151018793,150995989,75217
0,151018793,150995989,75577
0,151018793,150995989,75937
0,151018793,150995989,76297
0,151018793,150995989,76657
0,151018793,150995989,77017
0,151018793,150995989,77377
0,151018793,150995989,77737
0,151018793,150995989,78037
0,151018793,150995989,78427
0,151018793,150995989,78817
0,151018793,150995989,79177
0,151018793,150995989,79537
0,151018793,150995989,79897
0,151018793,150995989,80317
0,151018793,150995989,80797
0,151018793,150995989,81277
0,151018793,150995989,81757
0,151018793,150995989,82237
0,151018793,150995989,82840
