isHalf,startDeviceLocation,destDeviceLocation,arriveTime
0,151018517,151018533,20415
0,151018517,151018533,20988
0,151018517,151018533,21498
0,151018517,151018533,21918
0,151018517,151018533,22428
0,151018517,151018533,22908
0,151018517,151018533,23388
0,151018517,151018533,23868
0,151018517,151018533,24348
0,151018517,151018533,24738
0,151018517,151018533,25278
0,151018517,151018533,25788
0,151018517,151018533,26268
0,151018517,151018533,26748
0,151018517,151018533,27228
0,151018517,151018533,27738
0,151018517,151018533,28188
0,151018517,151018533,28698
0,151018517,151018533,29148
0,151018517,151018533,29628
0,151018517,151018533,30108
0,151018517,151018533,30543
0,151018517,151018533,31068
0,151018517,151018533,31548
0,151018517,151018533,32028
0,151018517,151018533,32538
0,151018517,151018533,32958
0,151018517,151018533,33468
0,151018517,151018533,33918
0,151018517,151018533,34428
0,151018517,151018533,34908
0,151018517,151018533,35388
0,151018517,151018533,35868
0,151018517,151018533,36388
0,151018517,151018533,36768
0,151018517,151018533,37308
0,151018517,151018533,37788
0,151018517,151018533,38268
0,151018517,151018533,38748
0,151018517,151018533,39228
0,151018517,151018533,39738
0,151018517,151018533,40138
0,151018517,151018533,40668
0,151018517,151018533,41148
0,151018517,151018533,41628
0,151018517,151018533,42108
0,151018517,151018533,42588
0,151018517,151018533,43023
0,151018517,151018533,43548
0,151018517,151018533,44058
0,151018517,151018533,44508
0,151018517,151018533,44988
0,151018517,151018533,45468
0,151018517,151018533,45888
0,151018517,151018533,46428
0,151018517,151018533,46908
0,151018517,151018533,47388
0,151018517,151018533,47838
0,151018517,151018533,48348
0,151018517,151018533,48858
0,151018517,151018533,49308
0,151018517,151018533,49788
0,151018517,151018533,50268
0,151018517,151018533,50748
0,151018517,151018533,51228
0,151018517,151018533,51798
0,151018517,151018533,52188
0,151018517,151018533,52668
0,151018517,151018533,53148
0,151018517,151018533,53628
0,151018517,151018533,54108
0,151018517,151018533,54588
0,151018517,151018533,54988
0,151018517,151018533,55548
0,151018517,151018533,56028
0,151018517,151018533,56508
0,151018517,151018533,56988
0,151018517,151018533,57468
0,151018517,151018533,57978
0,151018517,151018533,58428
0,151018517,151018533,58938
0,151018517,151018533,59388
0,151018517,151018533,59868
0,151018517,151018533,60348
0,151018517,151018533,60828
0,151018517,151018533,61278
0,151018517,151018533,61788
0,151018517,151018533,62268
0,151018517,151018533,62748
0,151018517,151018533,63198
0,151018517,151018533,63708
0,151018517,151018533,64128
0,151018517,151018533,64668
0,151018517,151018533,65148
0,151018517,151018533,65628
0,151018517,151018533,66108
0,151018517,151018533,66528
0,151018517,151018533,67098
0,151018517,151018533,67548
0,151018517,151018533,68028
0,151018517,151018533,68508
0,151018517,151018533,68988
0,151018517,151018533,69468
0,151018517,151018533,69948
0,151018517,151018533,70468
0,151018517,151018533,70908
0,151018517,151018533,71388
0,151018517,151018533,71868
0,151018517,151018533,72348
0,151018517,151018533,72828
0,151018517,151018533,73248
0,151018517,151018533,73788
0,151018517,151018533,74238
0,151018517,151018533,74748
0,151018517,151018533,75228
0,151018517,151018533,75708
0,151018517,151018533,76218
0,151018517,151018533,76668
0,151018517,151018533,77148
0,151018517,151018533,77628
0,151018517,151018533,78108
0,151018517,151018533,78588
0,151018517,151018533,78978
0,151018517,151018533,79503
0,151018517,151018533,79998
0,151018517,151018533,80508
0,151018517,151018533,80988
0,151018517,151018533,81468
0,151018517,151018533,81948
0,151018517,151018533,82495
