fromDeviceLocation,toDeviceLocation,interstationTime
151017759,151017757,400
151017757,151017755,260
151017755,151017753,230
151017753,151017751,220
151017749,151017751,150
151017751,151017753,260
151017753,151017755,230
151017755,151017757,270
