isHalf,startDeviceLocation,destDeviceLocation,arriveTime
0,150998621,150998549,18910
0,150998621,150998549,19450
0,150998621,150998549,19930
0,150998621,150998549,20410
0,150998621,150998549,20885
0,150998621,150998549,21370
0,150998621,150998549,21730
0,150998621,150998549,22090
0,150998621,150998549,22450
0,150998621,150998549,22810
0,150998621,150998549,23170
0,150998621,150998549,23530
1,150998621,150998565,23770
0,150998621,150998549,24010
0,150998621,150998549,24250
1,150998621,150998565,24490
0,150998621,150998549,24700
0,150998621,150998549,24910
1,150998621,150998565,25120
0,150998621,150998549,25330
1,150998621,150998565,25510
0,150998621,150998549,25690
1,150998621,150998565,25865
0,150998621,150998549,26050
1,150998621,150998565,26230
0,150998621,150998549,26410
1,150998621,150998565,26590
0,150998621,150998549,26770
1,150998621,150998565,26950
0,150998621,150998549,27130
1,150998621,150998565,27310
0,150998621,150998549,27490
1,150998621,150998565,27670
0,150998621,150998549,27850
1,150998621,150998565,28030
0,150998621,150998549,28210
1,150998621,150998565,28390
0,150998621,150998549,28570
1,150998621,150998565,28750
0,150998621,150998549,28930
1,150998621,150998565,29110
0,150998621,150998549,29290
1,150998621,150998565,29470
0,150998621,150998549,29650
1,150998621,150998553,29830
0,150998621,150998549,30010
1,150998621,150998565,30190
0,150998621,150998549,30370
1,150998621,150998565,30550
0,150998621,150998549,30730
1,150998621,150998553,30910
0,150998621,150998549,31090
1,150998621,150998553,31270
0,150998621,150998549,31450
1,150998621,150998553,31640
0,150998621,150998549,31810
1,150998621,150998553,31990
0,150998621,150998549,32170
1,150998621,150998553,32350
0,150998621,150998549,32530
1,150998621,150998553,32710
0,150998621,150998549,32890
1,150998621,150998553,33070
0,150998621,150998549,33250
1,150998621,150998553,33430
0,150998621,150998549,33670
1,150998621,150998553,33910
0,150998621,150998549,34150
1,150998621,150998553,34390
0,150998621,150998549,34690
1,150998621,150998553,34930
0,150998621,150998549,35230
0,150998621,150998549,35590
0,150998621,150998549,36010
0,150998621,150998549,36430
0,150998621,150998549,36850
0,150998621,150998549,37270
0,150998621,150998549,37690
0,150998621,150998549,38110
0,150998621,150998549,38530
0,150998621,150998549,38950
0,150998621,150998549,39370
0,150998621,150998549,39790
0,150998621,150998549,40210
0,150998621,150998549,40630
0,150998621,150998549,41050
0,150998621,150998549,41490
0,150998621,150998549,41880
0,150998621,150998549,42310
0,150998621,150998549,42730
0,150998621,150998549,43150
0,150998621,150998549,43570
0,150998621,150998549,43990
0,150998621,150998549,44410
0,150998621,150998549,44830
0,150998621,150998549,45250
0,150998621,150998549,45670
0,150998621,150998549,46090
0,150998621,150998549,46510
0,150998621,150998549,46930
0,150998621,150998549,47350
0,150998621,150998549,47770
0,150998621,150998549,48190
0,150998621,150998549,48610
0,150998621,150998549,49030
0,150998621,150998549,49450
0,150998621,150998549,49870
0,150998621,150998549,50290
0,150998621,150998549,50710
0,150998621,150998549,51130
0,150998621,150998549,51550
0,150998621,150998549,51970
0,150998621,150998549,52410
0,150998621,150998549,52800
0,150998621,150998549,53230
0,150998621,150998549,53650
0,150998621,150998549,54070
0,150998621,150998549,54490
0,150998621,150998549,54910
0,150998621,150998549,55330
0,150998621,150998549,55750
0,150998621,150998549,56170
0,150998621,150998549,56590
0,150998621,150998549,57010
0,150998621,150998549,57430
0,150998621,150998549,57850
0,150998621,150998549,58270
0,150998621,150998549,58690
0,150998621,150998549,59110
0,150998621,150998549,59530
0,150998621,150998549,59950
0,150998621,150998549,60310
0,150998621,150998549,60670
0,150998621,150998549,61030
0,150998621,150998549,61390
0,150998621,150998549,61750
0,150998621,150998549,62110
0,150998621,150998549,62470
0,150998621,150998549,62770
0,150998621,150998549,63010
0,150998621,150998549,63270
1,150998621,150998565,63480
0,150998621,150998549,63670
1,150998621,150998565,63850
0,150998621,150998549,64030
1,150998621,150998565,64210
0,150998621,150998549,64390
1,150998621,150998565,64570
0,150998621,150998549,64750
1,150998621,150998565,64930
0,150998621,150998549,65110
1,150998621,150998565,65290
0,150998621,150998549,65470
1,150998621,150998565,65650
0,150998621,150998549,65830
1,150998621,150998565,66010
0,150998621,150998549,66190
1,150998621,150998565,66370
0,150998621,150998549,66550
1,150998621,150998565,66730
0,150998621,150998549,66910
1,150998621,150998565,67090
