isHalf,startDeviceLocation,destDeviceLocation,arriveTime
0,150998847,150998809,19263
0,150998847,150998809,19733
0,150998847,150998809,20213
0,150998847,150998809,20693
0,150998847,150998809,21173
0,150998847,150998809,21663
0,150998847,150998809,22054
0,150998847,150998809,22402
0,150998847,150998809,22882
0,150998847,150998809,23362
0,150998847,150998809,23842
0,150998847,150998809,24322
0,150998847,150998809,24742
0,150998847,150998809,25162
0,150998847,150998809,25582
0,150998847,150998809,26002
0,150998847,150998809,26422
0,150998847,150998809,26842
0,150998847,150998809,27262
0,150998847,150998809,27682
0,150998847,150998809,28102
0,150998847,150998809,28522
0,150998847,150998809,28882
0,150998847,150998809,29242
0,150998847,150998809,29602
0,150998847,150998809,29962
0,150998847,150998809,30322
0,150998847,150998809,30682
0,150998847,150998809,31042
0,150998847,150998809,31402
0,150998847,150998809,31762
0,150998847,150998809,32122
0,150998847,150998809,32482
0,150998847,150998809,32842
0,150998847,150998809,33202
0,150998847,150998809,33562
0,150998847,150998809,33922
0,150998847,150998809,34282
0,150998847,150998809,34642
0,150998847,150998809,35002
0,150998847,150998809,35362
0,150998847,150998809,35722
0,150998847,150998809,36082
0,150998847,150998809,36442
0,150998847,150998809,36802
0,150998847,150998809,37162
0,150998847,150998809,37522
0,150998847,150998809,37882
0,150998847,150998809,38242
0,150998847,150998809,38602
0,150998847,150998809,39022
0,150998847,150998809,39442
0,150998847,150998809,39862
0,150998847,150998809,40282
0,150998847,150998809,40702
0,150998847,150998809,41122
0,150998847,150998809,41542
0,150998847,150998809,41962
0,150998847,150998809,42382
0,150998847,150998809,42802
0,150998847,150998809,43222
0,150998847,150998809,43642
0,150998847,150998809,44062
0,150998847,150998809,44482
0,150998847,150998809,44902
0,150998847,150998809,45322
0,150998847,150998809,45742
0,150998847,150998809,46162
0,150998847,150998809,46582
0,150998847,150998809,47002
0,150998847,150998809,47422
0,150998847,150998809,47842
0,150998847,150998809,48262
0,150998847,150998809,48682
0,150998847,150998809,49102
0,150998847,150998809,49522
0,150998847,150998809,49942
0,150998847,150998809,50362
0,150998847,150998809,50782
0,150998847,150998809,51202
0,150998847,150998809,51622
0,150998847,150998809,52042
0,150998847,150998809,52462
0,150998847,150998809,52882
0,150998847,150998809,53302
0,150998847,150998809,53722
0,150998847,150998809,54142
0,150998847,150998809,54562
0,150998847,150998809,54982
0,150998847,150998809,55402
0,150998847,150998809,55822
0,150998847,150998809,56242
0,150998847,150998809,56662
0,150998847,150998809,57082
0,150998847,150998809,57502
0,150998847,150998809,57922
0,150998847,150998809,58342
0,150998847,150998809,58762
0,150998847,150998809,59182
0,150998847,150998809,59602
0,150998847,150998809,60022
0,150998847,150998809,60382
0,150998847,150998809,60742
0,150998847,150998809,61102
0,150998847,150998809,61462
0,150998847,150998809,61822
0,150998847,150998809,62182
0,150998847,150998809,62542
0,150998847,150998809,62902
0,150998847,150998809,63262
0,150998847,150998809,63622
0,150998847,150998809,63982
0,150998847,150998809,64342
0,150998847,150998809,64702
0,150998847,150998809,65062
0,150998847,150998809,65422
0,150998847,150998809,65782
0,150998847,150998809,66142
0,150998847,150998809,66502
0,150998847,150998809,66862
0,150998847,150998809,67222
0,150998847,150998809,67582
0,150998847,150998809,67942
0,150998847,150998809,68302
0,150998847,150998809,68662
0,150998847,150998809,69022
0,150998847,150998809,69382
0,150998847,150998809,69742
0,150998847,150998809,70102
0,150998847,150998809,70462
0,150998847,150998809,70882
0,150998847,150998809,71362
0,150998847,150998809,71782
0,150998847,150998809,72202
0,150998847,150998809,72622
0,150998847,150998809,73042
0,150998847,150998809,73462
0,150998847,150998809,73882
0,150998847,150998809,74302
0,150998847,150998809,74722
0,150998847,150998809,75142
0,150998847,150998809,75562
0,150998847,150998809,75982
0,150998847,150998809,76402
0,150998847,150998809,76822
0,150998847,150998809,77242
0,150998847,150998809,77662
0,150998847,150998809,78082
0,150998847,150998809,78502
0,150998847,150998809,78922
0,150998847,150998809,79402
0,150998847,150998809,79882
0,150998847,150998809,80362
0,150998847,150998809,80902
0,150998847,150998809,81442
0,150998847,150998809,81982
0,150998847,150998809,82522
0,150998847,150998809,83134
